ts,Ts,HighMomentum,LowMomentum,FastMomentum,Volatility,NormClose,NormVolume,Delta,HighAlpha,HighBeta,LowAlpha,LowBeta,LowGamma,Meditation,MidGamma,Theta
2022-02-03 19:58:00+00:00,1643918280,1.0008419972483042,0.9963713888457248,0.99994687588396,0.0003081841083382,0.7749598045203524,0.0448794195461386,3754.0,608.0,2821.0,339.0,1904.0,3709.0,29.0,1177.0,11484.0
2022-02-03 19:59:00+00:00,1643918340,1.0043781576228703,0.9951880392287056,1.0000475379741542,0.0003324912547508,0.478075222615606,0.0441476293109121,8219.0,5041.0,2991.0,1602.0,1623.0,1603.0,30.0,993.0,6658.0
2022-02-03 20:00:00+00:00,1643918400,1.0030009481701745,0.9955856140265382,1.000787368361974,0.0002968154928686,0.4672414914424771,0.0324591528725749,22225.0,4183.0,2001.0,6969.0,2138.0,1850.0,53.0,2355.0,24523.0
2022-02-03 20:01:00+00:00,1643918460,1.0005634280522822,0.9957613808159532,0.9995722850143932,0.0002587951817504,0.217171785658269,0.0265449546826701,8163.0,11791.0,2077.0,10501.0,3247.0,2826.0,61.0,804.0,7619.0
2022-02-03 20:02:00+00:00,1643918520,1.0020815839984774,0.9958173619414926,0.9998679797428464,0.000205347452701,0.2763067222938858,0.0346350927252206,8419.0,2321.0,1745.0,3636.0,3667.0,2384.0,41.0,629.0,14851.0
2022-02-03 20:03:00+00:00,1643918580,1.0008476624857794,0.9970035420007476,1.0000417224014495,0.0001874942575868,0.6340860444713987,0.2228586214355759,3509.0,6047.0,1877.0,6414.0,6039.0,1758.0,66.0,2268.0,5760.0
2022-02-03 20:04:00+00:00,1643918640,1.0051808390695924,0.994845863681218,1.0018806492195522,0.0002336316502565,0.920653302295124,0.1054472397731929,2411.0,1171.0,4612.0,1411.0,1781.0,2647.0,30.0,814.0,3675.0
2022-02-03 20:05:00+00:00,1643918700,1.0052515529882555,0.9941803283306476,1.0013277008195658,0.0002883286188074,1.0,0.5026044383969779,72013.0,9602.0,3644.0,3975.0,1418.0,3133.0,21.0,1044.0,30774.0
2022-02-03 20:06:00+00:00,1643918760,1.0178274744803109,0.9810435587326132,1.006005530103022,0.0006609462610263,0.8346279596365662,0.1615903170034048,5453.0,799.0,1081.0,1122.0,1504.0,1099.0,54.0,1335.0,2097.0
2022-02-16 07:07:00+00:00,1644995220,1.0179551767524595,0.9823615251805672,1.0016595029872335,0.0007817123180942,0.9371570066513925,0.0955700848168043,4163.0,5042.0,5851.0,13523.0,2394.0,1267.0,56.0,1642.0,6520.0
2022-02-16 07:08:00+00:00,1644995280,1.0140449935295808,0.9858844448575996,0.9998947137104708,0.0010239119085194,0.5336149322293414,0.0302501993760476,5437.0,4981.0,3985.0,3058.0,1189.0,2767.0,60.0,653.0,6862.0
2022-02-16 07:09:00+00:00,1644995340,1.007533154462751,0.9911134750834348,1.0039499994699226,0.0008425837317583,0.671714136251381,0.0197790382085589,4473.0,3409.0,4329.0,6772.0,2686.0,4040.0,43.0,1459.0,12766.0
2022-02-16 07:10:00+00:00,1644995400,1.0026874113121398,0.9928057541106424,1.0000322272051316,0.0008165906001291,0.5941699309861277,0.0067644214254052,10404.0,3788.0,1036.0,4099.0,2560.0,2365.0,50.0,891.0,13784.0
2022-02-16 07:11:00+00:00,1644995460,1.0057764120948698,0.99228726427123,0.9988779111134394,0.0005034026260811,0.8242139995254555,0.0503098668716031,2587.0,1896.0,4184.0,4874.0,1992.0,3245.0,48.0,1877.0,24005.0
2022-02-16 07:12:00+00:00,1644995520,1.0032110753323695,0.9905310271313806,1.0001525557390858,0.0005148087961141,0.4286161001978503,0.0343067319981333,7766.0,3232.0,4190.0,3988.0,1557.0,2691.0,44.0,1572.0,7602.0
2022-02-16 07:13:00+00:00,1644995580,1.0036036602371952,0.9905310271313806,1.0000358644960683,0.0005250802757036,0.8015819071277663,0.007809507311529,6111.0,4142.0,4645.0,2607.0,8620.0,2363.0,35.0,1105.0,6404.0
2022-02-16 07:14:00+00:00,1644995640,1.00639569424024,0.9907756496269516,0.9989291892155272,0.0004984873712462,0.8617284800687165,0.0485817232563654,5412.0,2188.0,3044.0,7155.0,3864.0,3855.0,54.0,2314.0,5377.0
2022-02-16 07:15:00+00:00,1644995700,1.0065750120181236,0.991529175872022,1.0013704875191631,0.0004704803999902,0.2758009372203439,0.0100060701856167,10734.0,10101.0,3909.0,3881.0,687.0,1425.0,40.0,1568.0,14207.0
2022-02-16 07:16:00+00:00,1644995760,1.0061829295345133,0.9899839211181914,1.0002441018001749,0.0004655008894083,0.1983583573237864,0.0109729215697648,25606.0,968.0,4787.0,4834.0,8012.0,3624.0,34.0,1086.0,16691.0
2022-02-16 07:17:00+00:00,1644995820,1.0005529298456468,0.9919079118139214,0.9962870688872968,0.0003586675567403,0.094063369729135,0.6651370697912479,9216.0,5058.0,2717.0,8559.0,1667.0,1700.0,35.0,1857.0,4716.0
2022-02-16 07:18:00+00:00,1644995880,1.0013069802432466,0.9931781362293716,1.0015054677158126,0.0003604747026463,0.4109924014206659,0.0602427273801101,4145.0,1852.0,6173.0,4290.0,4263.0,2549.0,34.0,689.0,8672.0
2022-02-16 07:19:00+00:00,1644995940,1.0018021432425743,0.9931781362293716,1.0005195493807326,0.000353222973287,0.7628399013188452,0.0187016371520726,2899.0,558.0,6057.0,2305.0,6298.0,7687.0,27.0,4458.0,9538.0
2022-02-16 07:20:00+00:00,1644996000,1.0045898335176686,0.9931890765244774,0.9980248266722654,0.0003390817257763,0.7100938888652792,0.274861621862483,5005.0,7896.0,3307.0,13937.0,2784.0,2923.0,84.0,1544.0,6173.0
2022-02-16 07:21:00+00:00,1644996060,1.0053698704222525,0.9786889326425076,1.0024187704710954,0.0007413364597254,0.211067206132922,0.0988871741092496,10066.0,2994.0,15019.0,889.0,6315.0,10496.0,38.0,5975.0,8472.0
2022-02-16 15:45:00+00:00,1645026300,1.0034149695145516,0.9780137224500915,1.000750975030306,0.0009128518696082,0.1057498376131094,0.043612886952665,527630.0,85080.0,442871.0,58368.0,61661.0,28212.0,61.0,12946.0,259764.0
2022-02-16 15:46:00+00:00,1645026360,1.0022804807630972,0.9897970333720714,0.9993696843962068,0.0008716868589869,0.4045368000798684,0.0310415864796144,1096804.0,5935.0,12537.0,54625.0,8385.0,10754.0,75.0,4390.0,80142.0
2022-02-16 15:47:00+00:00,1645026420,1.0023135042020153,0.9956949570147516,1.0011822066912142,0.0005476430021548,0.9698602040581956,0.0220051581085977,252461.0,1639.0,2699.0,1392.0,2460.0,1843.0,67.0,896.0,19837.0
2022-02-16 15:48:00+00:00,1645026480,1.00596299379577,0.9925944642074522,0.9996560074530996,0.0004482687494057,0.8542428486110172,0.1755583705208989,814999.0,27586.0,12017.0,13441.0,8900.0,16895.0,74.0,6833.0,47536.0
2022-02-16 15:49:00+00:00,1645026540,1.007598416731453,0.9924588838119645,1.0006566930391083,0.0004217833462027,0.8399538617046428,0.0566867488951308,18370.0,14591.0,5669.0,2329.0,12159.0,4363.0,80.0,649.0,15655.0
2022-02-16 15:50:00+00:00,1645026600,1.0080404314705145,0.9918095741683356,0.9990280588168508,0.0004171847205472,0.7882820065194253,0.0343168057232535,26644.0,13189.0,3414.0,8982.0,9367.0,1624.0,53.0,1321.0,31399.0
2022-02-16 15:51:00+00:00,1645026660,1.0042703005112608,0.9908828282721815,1.0009607513943528,0.000410022495461,0.1895984627442892,0.070184437488457,4340.0,2777.0,3152.0,1203.0,3064.0,873.0,51.0,2084.0,20360.0
2022-02-16 15:52:00+00:00,1645026720,1.0035541350512422,0.9893061884054252,0.9998016703563536,0.0004390431635193,0.4255692111119313,0.1666704359662184,8239.0,1856.0,2474.0,5452.0,7942.0,1372.0,38.0,640.0,2219.0
2022-02-16 15:53:00+00:00,1645026780,1.000303856047882,0.9913008755016168,1.000605226901566,0.0004217151910123,0.6900971362789216,0.0122876050561049,12944.0,7955.0,3086.0,6228.0,9730.0,1615.0,77.0,728.0,8731.0
2022-02-16 15:54:00+00:00,1645026840,1.0043001238744869,0.9933494161833952,0.9997686454828028,0.0003924770722751,0.6846773055516209,0.1217400396874118,15021.0,7659.0,2845.0,8694.0,3378.0,2120.0,94.0,1215.0,17628.0
2022-02-16 15:55:00+00:00,1645026900,1.0028195490539142,0.9939186351514724,1.0004108256989406,0.0004096336044263,0.220967695755174,0.0300272038988082,4279.0,3277.0,1566.0,2008.0,2178.0,1833.0,64.0,1209.0,6926.0
2022-02-16 15:56:00+00:00,1645026960,1.001004146259643,0.9939186351514724,1.000399859947662,0.0003888599638748,0.5260035482099594,0.0306148980790935,26397.0,6888.0,5531.0,5496.0,8216.0,11207.0,64.0,7298.0,5669.0
2022-02-16 15:57:00+00:00,1645027020,1.0018197336636492,0.9939186351514724,1.0004361715599983,0.000361419534052,0.4893638849688005,0.0204326978748788,11683.0,3891.0,11662.0,3589.0,8077.0,4382.0,54.0,1927.0,8615.0
2022-02-16 15:58:00+00:00,1645027080,1.007647763173861,0.9917828615993995,1.0031086542502237,0.0003637678952642,0.9571373455006804,0.060347099957771,976885.0,16483.0,17470.0,33519.0,17018.0,9024.0,66.0,11908.0,91702.0
2022-02-16 15:59:00+00:00,1645027140,1.0074341361529942,0.9904420373800188,1.0021656450038685,0.0004086836009436,1.0,0.089504347656524,9399.0,1351.0,2641.0,3716.0,4705.0,2431.0,87.0,1466.0,7372.0
2022-02-16 16:00:00+00:00,1645027200,1.0068387119963351,0.9925169162762002,1.0000330555259749,0.0004328471405356,0.5899830150583859,0.1394221965549767,14871.0,4908.0,2478.0,1709.0,4777.0,2205.0,64.0,1004.0,5121.0
2022-02-16 16:01:00+00:00,1645027260,1.0029686151211583,0.9964496044704416,1.0000094367242631,0.0004132861686586,0.2302489997982918,0.0203318209991482,10565.0,10473.0,1136.0,497.0,4498.0,1572.0,87.0,1026.0,4677.0
2022-02-16 16:02:00+00:00,1645027320,1.0033331394913636,0.9958227439126064,1.0005334460987934,0.0003692878101197,0.8672889042663668,0.1459021825517903,2808.0,3000.0,8601.0,549.0,2090.0,1360.0,66.0,432.0,9435.0
2022-02-16 16:03:00+00:00,1645027380,1.013700083660555,0.9846263408877116,1.002394986083879,0.0005313905185955,0.9537918589348524,0.1763329464320988,4722.0,7139.0,3789.0,2170.0,2947.0,1748.0,60.0,2075.0,9548.0
2022-02-16 16:04:00+00:00,1645027440,1.0157325741513068,0.9842812145912168,0.9993427137945258,0.0006137320197744,0.8566196992616193,0.110820283118103,1323.0,4755.0,2185.0,2516.0,5371.0,3581.0,63.0,1473.0,2856.0
2022-02-16 16:05:00+00:00,1645027500,1.013151918158394,0.987018809398002,1.0047348529700384,0.0006351230679632,1.0,0.3290200439971846,6964.0,2839.0,1696.0,1924.0,7611.0,2079.0,37.0,927.0,37381.0
2022-02-16 16:06:00+00:00,1645027560,1.0056092063511843,0.9929534675235608,0.9980245399739526,0.0005712030060086,0.3839221038258648,0.6178252181511562,4500.0,5211.0,2924.0,4149.0,1289.0,4068.0,50.0,856.0,12327.0
2022-02-16 16:07:00+00:00,1645027620,1.0059674855153122,0.9925857017542388,1.000896725344004,0.0005700169908057,0.882262178200302,0.0117623104394726,3600.0,7210.0,2707.0,2206.0,3248.0,2496.0,74.0,524.0,3654.0
2022-02-16 16:08:00+00:00,1645027680,1.0042124851592509,0.9943873801448668,1.0007363988406517,0.0005937753951111,0.769432067798372,0.1018394306509687,3063.0,1476.0,3066.0,5628.0,1470.0,2163.0,74.0,1078.0,3276.0
2022-02-16 16:09:00+00:00,1645027740,1.015057334207537,0.9833510309499058,1.0002411668000428,0.0006845628720302,0.8600530906256799,0.0789703227197701,34410.0,8204.0,2669.0,6529.0,3058.0,1630.0,70.0,1091.0,12659.0
2022-02-16 16:10:00+00:00,1645027800,1.0167794971693125,0.9833510309499058,1.000867487993192,0.0007101155072918,0.8550952654276067,0.0828578067745958,2520.0,2185.0,5405.0,3884.0,4616.0,1772.0,78.0,1080.0,22061.0
2022-02-17 02:58:00+00:00,1645066680,1.01354447606504,0.9866365251995404,1.0008033301997654,0.000727096348901,0.7633869230610641,0.0391074579353696,3770.0,2395.0,2863.0,956.0,1509.0,969.0,37.0,1509.0,8938.0
2022-02-17 02:59:00+00:00,1645066740,1.004329080780488,0.9899924978420704,0.998994435873074,0.0006605574158876,0.8971753115664023,0.061091871783595,79893.0,3124.0,3000.0,6633.0,10086.0,1578.0,66.0,2349.0,60879.0
2022-02-17 03:00:00+00:00,1645066800,1.006447631244641,0.9918496497130708,1.0015522253049385,0.000499166654447,0.8686791768178664,0.2497830820477632,12532.0,3444.0,8213.0,1746.0,7116.0,14529.0,40.0,3102.0,39429.0
2022-02-17 03:01:00+00:00,1645066860,1.0145930755224823,0.9856168193194424,0.9965620793157818,0.0007144525898998,0.7908237234645337,0.1110534021273162,12357.0,1743.0,6213.0,3105.0,1786.0,2759.0,54.0,2124.0,15591.0
2022-02-17 03:02:00+00:00,1645066920,1.0162948957339946,0.9829425640213364,0.9996435193490236,0.0007096182980735,0.9247251399232066,0.0500059940574583,20216.0,3651.0,6265.0,13166.0,3656.0,3166.0,75.0,763.0,40595.0
2022-02-17 03:03:00+00:00,1645066980,1.0119363057134874,0.9878366716865874,0.99934836758284,0.0007781384727598,0.7848700737281049,0.0404409797590755,3926.0,3849.0,4230.0,3516.0,2809.0,4986.0,64.0,2035.0,11677.0
2022-02-17 03:04:00+00:00,1645067040,1.0090982809516598,0.9869183343203524,0.994297998902142,0.000676795160607,0.1272684874033748,0.0893135821127722,4411.0,3922.0,3360.0,9795.0,10749.0,1818.0,44.0,1355.0,5843.0
2022-02-17 03:05:00+00:00,1645067100,1.005835705083626,0.9811193541997736,1.0044939515849385,0.0009611781582104,0.4438957078299872,0.0351493242659044,11344.0,3893.0,6388.0,22054.0,4620.0,2086.0,56.0,1388.0,12163.0
2022-02-17 03:06:00+00:00,1645067160,1.0008263472958503,0.9837213631379332,1.0007198177837826,0.0009624788893379,0.8986755286136208,0.0235528515833794,9127.0,12928.0,2358.0,3703.0,4238.0,1521.0,54.0,853.0,28710.0
2022-02-17 03:07:00+00:00,1645067220,1.0125805963797394,0.9844186237794088,1.0018549432597557,0.0008852852450282,0.8932574612678141,0.0469639987752144,16305.0,1572.0,6075.0,10260.0,3404.0,1846.0,77.0,1225.0,8319.0
2022-02-17 03:08:00+00:00,1645067280,1.0074728031154163,0.9922679578968416,1.000595856144231,0.0007997385987098,0.6788079418766064,0.029218865696475,25211.0,2021.0,17354.0,7807.0,9814.0,14100.0,40.0,3294.0,24998.0
2022-02-17 03:09:00+00:00,1645067340,1.0030490806860537,0.995851265064306,0.998076092137424,0.0005428613971108,0.267821257237574,0.0291481991640261,15064.0,4827.0,3884.0,1424.0,1417.0,2719.0,47.0,3425.0,16428.0
2022-02-17 03:10:00+00:00,1645067400,1.0027462178056523,0.9900517385996044,0.9985051916066044,0.0005306310190875,0.072676487153323,0.1102902163610376,5509.0,6363.0,6102.0,3508.0,7303.0,3297.0,60.0,3735.0,5546.0
2022-02-17 03:33:00+00:00,1645068780,1.0069395889774315,0.9895362648668274,1.000013275819198,0.000622203639037,0.5913687830042608,0.0,13016.0,1209.0,2913.0,8296.0,2284.0,1995.0,27.0,1535.0,9718.0
2022-02-17 03:34:00+00:00,1645068840,1.0055796102656962,0.993903868168408,0.9991933530196518,0.0005541121588049,0.2586777770385141,0.0240045465248413,1111.0,2293.0,4849.0,4473.0,3865.0,1619.0,30.0,2097.0,5061.0
2022-02-17 03:35:00+00:00,1645068900,1.0058166141650229,0.9880298549137472,1.0012147668624678,0.0004111179032699,0.2449145330536945,0.0069773570251424,6244.0,5202.0,8047.0,4675.0,8226.0,2404.0,48.0,1447.0,3672.0
2022-02-17 03:36:00+00:00,1645068960,1.0003344555503462,0.9911664587038148,0.999664664054652,0.0004534095716899,0.1538933071911884,0.2705825544589523,5561.0,8525.0,3169.0,6775.0,3912.0,3799.0,48.0,1192.0,10264.0
2022-02-17 03:37:00+00:00,1645069020,1.0011358279074498,0.9951661325794912,0.9982187961078766,0.0004110662285216,0.5410514179358686,0.0535386055411831,25548.0,3366.0,6352.0,13944.0,5221.0,4550.0,23.0,1913.0,14328.0
2022-02-17 03:38:00+00:00,1645069080,1.006223631312382,0.9849959747824688,0.9996549323340056,0.0006280960441364,0.100849316439301,0.0117751389621539,10965.0,6480.0,10042.0,3121.0,5294.0,8327.0,40.0,2669.0,7514.0
2022-02-17 03:39:00+00:00,1645069140,1.0174158456951694,0.9713181047120568,1.0054442374050705,0.0014870894025717,0.8502813739247687,0.1164905369647862,4572.0,1617.0,14721.0,5702.0,8003.0,3869.0,38.0,6146.0,1868.0
2022-02-17 03:40:00+00:00,1645069200,1.0284924837036642,0.9711209207006176,0.9998872996794228,0.001462720079589,0.7096241134608162,0.0263766273678446,4591.0,6607.0,11193.0,7385.0,9384.0,7808.0,57.0,1219.0,6143.0
2022-02-17 03:41:00+00:00,1645069260,0.9986746567683014,0.9932965436579184,1.0019250860141076,0.0008018496840964,0.3556156393199387,0.1461302638073602,5089.0,2809.0,20104.0,5737.0,3127.0,5217.0,43.0,2566.0,35621.0
2022-02-17 03:42:00+00:00,1645069320,1.0024335879213355,0.992707266882633,1.0003588795984484,0.0005921656682294,0.314649150354701,0.0528733102864947,10452.0,20902.0,5960.0,1720.0,5155.0,8282.0,47.0,2807.0,28167.0
2022-02-17 03:43:00+00:00,1645069380,1.0029790490300496,0.9957935085307916,0.9989786483047124,0.0004879225904256,0.6278511947869204,0.0404303699345767,12282.0,4961.0,5073.0,8216.0,7312.0,2868.0,51.0,968.0,18490.0
2022-02-17 03:44:00+00:00,1645069440,1.0036267414043636,0.9886969443164658,1.0005311969968418,0.0004674167197362,0.1216327478311416,0.0387283942891854,12318.0,9483.0,5500.0,3488.0,4115.0,3817.0,56.0,1920.0,12686.0
2022-02-17 03:45:00+00:00,1645069500,1.0008175679732296,0.9892036472879148,0.9992651184819464,0.000489471840611,0.1062583017773071,0.027038780488739,20550.0,8137.0,2853.0,2449.0,1938.0,706.0,66.0,687.0,7392.0
2022-02-17 03:46:00+00:00,1645069560,1.0008964518723813,0.9911897257904466,0.9981490507434716,0.0004700436239316,0.0375649888910874,0.1127916347989457,8830.0,3211.0,6288.0,7197.0,5136.0,2345.0,53.0,983.0,2150.0
2022-02-17 03:47:00+00:00,1645069620,1.005051513581252,0.9893785051834753,1.0001108521808606,0.0004541568404878,0.0560630055543451,0.0222277462521879,15871.0,6720.0,5418.0,1808.0,3430.0,3004.0,63.0,740.0,18499.0
2022-02-17 03:48:00+00:00,1645069680,1.0019041461785814,0.9890025440082106,0.9991303606315114,0.0004339027229887,0.0388717821842726,0.0452788920237566,3887.0,2170.0,9996.0,14071.0,4418.0,3023.0,56.0,2363.0,11709.0
2022-02-17 03:49:00+00:00,1645069740,1.003263165119426,0.9802373621161772,0.993119867913456,0.0005137619905322,0.0285724120222476,0.0383279439216616,14607.0,7137.0,3954.0,4597.0,4271.0,2752.0,69.0,927.0,16165.0
2022-02-17 03:50:00+00:00,1645069800,1.0012601043691558,0.9725361903806744,0.9994743987891844,0.0007093102959812,0.1585158371614282,0.2009179137367242,7616.0,2482.0,2448.0,3149.0,4110.0,1315.0,64.0,1355.0,8051.0
2022-02-17 03:51:00+00:00,1645069860,1.0021245732207724,0.9739793940927216,0.9990295027308576,0.0009391769046221,0.3797849655415568,0.0405173454328214,27345.0,6482.0,3219.0,11468.0,2417.0,1980.0,44.0,1883.0,25762.0
2022-02-17 03:52:00+00:00,1645069920,1.0063514466749404,0.9855575873351656,0.9992930970891328,0.00092970565139,0.9585926635319604,0.1804067723708836,9057.0,9294.0,1408.0,6286.0,8202.0,2995.0,77.0,1263.0,13857.0
2022-02-17 03:53:00+00:00,1645069980,1.0169873622509895,0.9832963880560028,1.0014962506627392,0.0008788654716255,0.6735286558318214,0.0854519282793176,1655.0,1121.0,3911.0,2199.0,4352.0,7118.0,27.0,1473.0,25315.0
2022-02-17 03:54:00+00:00,1645070040,1.0058865142219209,0.9882866597166168,0.9979256114683714,0.0006360953746956,0.0994065802060502,0.1349967689570602,3245.0,3394.0,6835.0,9363.0,3501.0,3243.0,47.0,2207.0,6386.0
2022-02-17 03:55:00+00:00,1645070100,1.0013000081079229,0.9889043286594142,1.001445863860522,0.0007460847975925,0.5391680166391254,0.0428234138162595,8566.0,3738.0,4242.0,5285.0,2241.0,1164.0,63.0,1345.0,10339.0
2022-02-22 01:24:00+00:00,1645493040,1.0103371149645246,0.9897686477004386,0.9990544634949152,0.000585137453067,0.5160760414766282,0.0708393013151807,21419.0,2261.0,16881.0,6865.0,8018.0,12912.0,67.0,5373.0,8569.0
2022-02-22 01:25:00+00:00,1645493100,1.0027169093087571,0.9902811517594255,1.0001090988289452,0.0005083849603007,0.0386899915568599,0.0452186389907463,932468.0,19296.0,12199.0,27394.0,15481.0,5484.0,57.0,1462.0,63068.0
2022-02-22 01:26:00+00:00,1645493160,1.001714009353463,0.9909331927579564,1.0014146928834908,0.0004401492885103,0.181778828037999,0.135902131844027,246565.0,5064.0,1842.0,4377.0,3295.0,750.0,57.0,385.0,15932.0
2022-02-22 01:27:00+00:00,1645493220,1.001123844279991,0.9915305259005124,1.0007056047951397,0.0004315879391349,0.8368339555680441,0.2656605003360662,46229.0,7829.0,7922.0,8287.0,11063.0,2631.0,27.0,876.0,73070.0
2022-02-22 01:28:00+00:00,1645493280,1.0053834121094865,0.9849959747824688,0.9920575945069656,0.0006496363453736,0.0,0.0658653530607589,915644.0,13482.0,12552.0,14904.0,18552.0,5519.0,56.0,4686.0,185368.0
2022-02-22 01:29:00+00:00,1645493340,1.020376885265786,0.9718020013758812,1.008593074872124,0.00143620928947,0.7219431640531275,0.1581242314164278,54242.0,7289.0,7900.0,12820.0,14252.0,5661.0,43.0,823.0,45174.0
2022-02-22 01:30:00+00:00,1645493400,1.0180474252308949,0.9711209207006176,1.0009453050727293,0.0015111430320307,0.7906921696949045,0.0245390309246279,2984.0,1898.0,2252.0,2954.0,3367.0,2515.0,70.0,4157.0,9203.0
2022-02-22 01:31:00+00:00,1645493460,1.0290628601351075,0.9713776387203794,0.9989088760033658,0.0014782636504392,0.656193884564543,0.2161372380009367,257020.0,11192.0,4517.0,6330.0,6914.0,3976.0,61.0,1659.0,67693.0
2022-02-22 01:32:00+00:00,1645493520,1.008694781804606,0.988522082098796,1.0010341580779325,0.0007171039680884,0.3777774308308555,0.0017691326888454,4778.0,1472.0,4238.0,523.0,2603.0,1301.0,54.0,1358.0,10497.0
2022-02-23 02:31:00+00:00,1645583460,1.006697712738876,0.9895362648668274,1.0001399779424738,0.0006317945442985,0.5630249052221467,0.0267523748217017,8506.0,5438.0,3792.0,5929.0,834.0,2030.0,74.0,1635.0,6790.0
2022-02-23 02:32:00+00:00,1645583520,1.0046233361400652,0.993903868168408,0.9995775024935932,0.0005535725552186,0.2103791411144944,0.1573648099782869,6808.0,1735.0,3798.0,2840.0,1496.0,3047.0,47.0,814.0,3973.0
2022-02-23 02:33:00+00:00,1645583580,1.0032715071571188,0.9880298549137472,0.9974843958841908,0.0005235878845316,0.0300323670663975,0.0511968410505844,2862.0,2877.0,3613.0,435.0,5085.0,2065.0,54.0,2301.0,12294.0
2022-02-23 02:34:00+00:00,1645583640,1.0020206563975704,0.9909331927579564,1.0011878897001556,0.0004502962097531,0.334630856357385,0.7267052420764483,6528.0,2463.0,2213.0,3653.0,1115.0,5155.0,75.0,1385.0,2801.0
2022-02-23 02:36:00+00:00,1645583760,1.0042796141799104,0.9849959747824688,0.9998196816187972,0.0006521809469656,0.0956916993166486,0.0400082616938446,1431.0,1498.0,3928.0,2046.0,1461.0,2118.0,75.0,1056.0,3233.0
2022-02-23 02:37:00+00:00,1645583820,1.0203981728844171,0.9718020013758812,0.9994476185748756,0.0014590105294897,0.6988054524669355,0.0578665907402779,3928.0,1300.0,8544.0,3957.0,2110.0,4459.0,53.0,926.0,8312.0
2022-02-23 02:38:00+00:00,1645583880,1.0194318435861314,0.9711209207006176,1.0014564731615312,0.0015334837541388,0.7513484646835459,0.1653462441029982,10638.0,3746.0,5899.0,624.0,5007.0,2867.0,77.0,1843.0,7681.0
2022-02-23 02:39:00+00:00,1645583940,1.028962408528848,0.9718528021152328,0.9997894966006105,0.0014924207985818,0.6557079010995994,0.0133757185960211,6245.0,3095.0,7328.0,2758.0,6342.0,4255.0,34.0,1182.0,5955.0
2022-02-23 02:40:00+00:00,1645584000,1.0048140661276594,0.988522082098796,0.9984321606270664,0.0006529872901168,0.1931027205743972,0.0622282548998753,19516.0,5806.0,7113.0,8061.0,5517.0,2745.0,50.0,1981.0,5745.0
2022-02-23 02:41:00+00:00,1645584060,1.0023539326267077,0.9957935085307916,1.000376108851275,0.0005298104498884,0.644807622545556,0.0748715487556358,5804.0,2139.0,12229.0,5115.0,6288.0,9101.0,48.0,4119.0,9110.0
2022-02-23 02:43:00+00:00,1645584180,1.0053308601311783,0.9886969443164658,1.0023969435405204,0.0005094191289317,0.4205484891251311,0.0303087316838848,71657.0,11803.0,7494.0,24399.0,4558.0,10285.0,56.0,1679.0,80455.0
2022-02-23 02:44:00+00:00,1645584240,1.0008964096949515,0.9898992752779522,0.999974855092736,0.0004604829936394,0.1624521767292617,0.0562132480933435,7345.0,2593.0,11729.0,679.0,4500.0,6122.0,43.0,4712.0,4968.0
2022-02-23 02:45:00+00:00,1645584300,1.0049067909345788,0.9893785051834753,0.9982065973645456,0.0004646943415913,0.0089936535445928,0.10022798203582,3471.0,6449.0,11225.0,2942.0,8976.0,6560.0,44.0,723.0,2903.0
2022-02-23 02:46:00+00:00,1645584360,1.0019234600812803,0.993323397832121,0.998484858023024,0.0003919718316514,0.0421811344894638,0.0964107709992878,4167.0,6255.0,17273.0,813.0,1718.0,4715.0,21.0,4380.0,3258.0
